,NKE_date,NKE_neg,NKE_neu,NKE_pos,NKE_compound,UAA_date,UAA_neg,UAA_neu,UAA_pos,UAA_compound,PUM.DE_date,PUM.DE_neg,PUM.DE_neu,PUM.DE_pos,PUM.DE_compound,ADDYY_date,ADDYY_neg,ADDYY_neu,ADDYY_pos,ADDYY_compound,VF_date,VF_neg,VF_neu,VF_pos,VF_compound,ASCCF_date,ASCCF_neg,ASCCF_neu,ASCCF_pos,ASCCF_compound,RBK_date,RBK_neg,RBK_neu,RBK_pos,RBK_compound,SKX_date,SKX_neg,SKX_neu,SKX_pos,SKX_compound,WWW_date,WWW_neg,WWW_neu,WWW_pos,WWW_compound,DECK_date,DECK_neg,DECK_neu,DECK_pos,DECK_compound,ANGL.TA_date,ANGL.TA_neg,ANGL.TA_neu,ANGL.TA_pos,ANGL.TA_compound,ONON_date,ONON_neg,ONON_neu,ONON_pos,ONON_compound,BGI_date,BGI_neg,BGI_neu,BGI_pos,BGI_compound,LULU_date,LULU_neg,LULU_neu,LULU_pos,LULU_compound,ANPDY_date,ANPDY_neg,ANPDY_neu,ANPDY_pos,ANPDY_compound,SHMDF_date,SHMDF_neg,SHMDF_neu,SHMDF_pos,SHMDF_compound,DKS_date,DKS_neg,DKS_neu,DKS_pos,DKS_compound,BGFV_date,BGFV_neg,BGFV_neu,BGFV_pos,BGFV_compound,MODG_date,MODG_neg,MODG_neu,MODG_pos,MODG_compound,FL_date,FL_neg,FL_neu,FL_pos,FL_compound,COLM_date,COLM_neg,COLM_neu,COLM_pos,COLM_compound,HGLD_date,HGLD_neg,HGLD_neu,HGLD_pos,HGLD_compound,PTON_date,PTON_neg,PTON_neu,PTON_pos,PTON_compound,PLNT_date,PLNT_neg,PLNT_neu,PLNT_pos,PLNT_compound,MTN_date,MTN_neg,MTN_neu,MTN_pos,MTN_compound,CHDN_date,CHDN_neg,CHDN_neu,CHDN_pos,CHDN_compound,WWE_date,WWE_neg,WWE_neu,WWE_pos,WWE_compound,MSGE_date,MSGE_neg,MSGE_neu,MSGE_pos,MSGE_compound,RCI_date,RCI_neg,RCI_neu,RCI_pos,RCI_compound,LSXMK_date,LSXMK_neg,LSXMK_neu,LSXMK_pos,LSXMK_compound,DIS_date,DIS_neg,DIS_neu,DIS_pos,DIS_compound,T_date,T_neg,T_neu,T_pos,T_compound,CMCSA_date,CMCSA_neg,CMCSA_neu,CMCSA_pos,CMCSA_compound,PEP_date,PEP_neg,PEP_neu,PEP_pos,PEP_compound,EA_date,EA_neg,EA_neu,EA_pos,EA_compound
58,2023-03-18,0.0,0.87,0.13,0.2732,2023-01-25,0.0,1.0,0.0,0.0,2023-02-16,0.0,0.764,0.236,0.5719,2023-03-28,0.0,1.0,0.0,0.0,2023-02-17,0.0,1.0,0.0,0.0,,,,,,2023-02-14,0.0,1.0,0.0,0.0,2023-04-27,0.030857142857142857,0.8867142857142858,0.08242857142857142,0.04848571428571429,2022-06-06,0.0,1.0,0.0,0.0,2023-04-10,0.0,1.0,0.0,0.0,,,,,,2023-04-11,0.0,1.0,0.0,0.0,2020-08-18,0.0,1.0,0.0,0.0,2023-02-13,0.0,0.753,0.247,0.5574,,,,,,,,,,,2023-04-04,0.0,0.73,0.27,0.5719,2022-05-04,0.0,1.0,0.0,0.0,2023-03-13,0.0,0.833,0.167,0.3818,2023-05-05,0.0,0.617,0.383,0.7351,2022-11-03,0.0,0.724,0.276,0.4939,,,,,,2023-02-03,0.2,0.8,0.0,-0.3612,2023-02-10,0.0,1.0,0.0,0.0,2022-12-08,0.0366,0.9112,0.0524,0.05,2022-11-08,0.06466666666666666,0.9353333333333333,0.0,-0.11333333333333334,2023-03-08,0.0,1.0,0.0,0.0,2022-05-13,0.114,0.746,0.139,0.128,2023-01-10,0.0,1.0,0.0,0.0,2022-10-28,0.0,0.805,0.195,0.5267,2023-03-15,0.0,0.867,0.133,0.25,2023-04-11,0.209,0.664,0.128,-0.4019,2023-04-13,0.111,0.646,0.243,0.3561,2023-04-30,0.0,0.857,0.143,0.21075,2023-02-28,0.0,0.766,0.234,0.26335
59,2023-03-20,0.069,0.75,0.181,0.4215,2023-01-28,0.0,1.0,0.0,0.0,2023-02-17,0.0,1.0,0.0,0.0,2023-03-29,0.0,0.8495,0.1505,0.172,2023-02-21,0.593,0.407,0.0,-0.743,,,,,,2023-02-22,0.0,1.0,0.0,0.0,2023-04-28,0.015833333333333335,0.9571666666666667,0.027,0.041666666666666664,2022-06-21,0.0,1.0,0.0,0.0,2023-04-11,0.0,1.0,0.0,0.0,,,,,,2023-04-13,0.0,1.0,0.0,0.0,2020-09-23,0.0,1.0,0.0,0.0,2023-02-22,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-04-05,0.1595,0.8405,0.0,-0.2844,2022-05-06,0.136,0.653,0.211,0.3612,2023-03-16,0.117,0.5535,0.3295,0.39080000000000004,2023-05-08,0.0,1.0,0.0,0.0,2022-11-08,0.0,0.8009999999999999,0.199,0.3243,,,,,,2023-02-08,0.0,1.0,0.0,0.0,2023-02-14,0.0,0.881,0.119,0.4278,2022-12-09,0.077,0.8365,0.0865,0.0258,2022-11-18,0.0,0.588,0.412,0.6369,2023-03-20,0.0,0.775,0.225,0.4404,2022-05-27,0.102,0.756,0.142,0.2263,2023-01-11,0.0,0.859,0.141,0.2023,2022-11-01,0.0,1.0,0.0,0.0,2023-03-22,0.172,0.828,0.0,-0.4404,2023-04-13,0.030333333333333334,0.9696666666666666,0.0,-0.03423333333333333,2023-04-14,0.0,0.823,0.177,0.4215,2023-05-02,0.0,0.61,0.39,0.7506,2023-03-01,0.238,0.656,0.107,-0.3818
60,2023-03-21,0.0995,0.7010000000000001,0.1995,0.2036,2023-01-31,0.0,1.0,0.0,0.0,2023-02-18,0.0795,0.8049999999999999,0.116,0.148,2023-04-07,0.0,1.0,0.0,0.0,2023-02-27,0.0,1.0,0.0,0.0,,,,,,2023-02-27,0.0,1.0,0.0,0.0,2023-05-01,0.08166666666666667,0.9183333333333333,0.0,-0.12726666666666667,2022-06-29,0.0,1.0,0.0,0.0,2023-04-12,0.0,0.595,0.405,0.5267,,,,,,2023-04-14,0.0,1.0,0.0,0.0,2020-10-14,0.139,0.861,0.0,-0.2732,2023-02-28,0.252,0.748,0.0,-0.5719,,,,,,,,,,,2023-04-06,0.081,0.7799999999999999,0.139,0.0,2022-05-13,0.286,0.714,0.0,-0.4215,2023-03-21,0.0,0.688,0.312,0.6124,2023-05-11,0.0,0.794,0.206,0.3818,2022-11-14,0.0,0.802,0.198,0.4939,,,,,,2023-02-18,0.411,0.484,0.105,-0.5859,2023-02-15,0.0,0.7679999999999999,0.23199999999999998,0.36776666666666663,2022-12-10,0.2,0.8,0.0,-0.3612,2022-11-22,0.0,0.692,0.308,0.4588,2023-03-24,0.0,1.0,0.0,0.0,2022-06-09,0.0,0.828,0.172,0.4019,2023-01-13,0.1685,0.8315,0.0,-0.3404,2022-11-02,0.0,0.779,0.221,0.5267,2023-03-28,0.0,1.0,0.0,0.0,2023-04-18,0.0,1.0,0.0,0.0,2023-04-18,0.112,0.888,0.0,-0.1909,2023-05-05,0.0,0.8245,0.1755,0.32985,2023-03-02,0.0,0.8215,0.1785,0.3062
61,2023-03-22,0.098,0.902,0.0,-0.0772,2023-02-01,0.0,1.0,0.0,0.0,2023-02-20,0.0,0.672,0.328,0.5994,2023-04-10,0.0,0.682,0.318,0.4215,2023-02-28,0.0,1.0,0.0,0.0,,,,,,2023-03-02,0.159,0.841,0.0,-0.5267,2023-05-02,0.0,0.9165,0.0835,0.148,2022-06-30,0.0,1.0,0.0,0.0,2023-04-13,0.0,1.0,0.0,0.0,,,,,,2023-04-17,0.0,0.8216666666666667,0.17833333333333332,0.35836666666666667,2020-10-28,0.0,0.75,0.25,0.4588,2023-03-02,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-04-10,0.0,0.8313333333333334,0.16866666666666666,0.2627333333333333,2022-05-18,0.0,0.625,0.375,0.6369,2023-03-22,0.0,0.843,0.157,0.3818,2023-05-12,0.0,1.0,0.0,0.0,2022-11-16,0.0,0.659,0.341,0.7351,,,,,,2023-02-23,0.0,1.0,0.0,0.0,2023-02-16,0.0,0.87,0.13,0.2732,2022-12-13,0.0,0.803,0.197,0.4019,2022-11-29,0.0325,0.918,0.0495,0.091475,2023-03-27,0.0,1.0,0.0,0.0,2022-07-12,0.0,0.905,0.095,0.296,2023-01-17,0.143,0.655,0.202,0.2057,2022-11-04,0.03075,0.6375,0.33175,0.5632999999999999,2023-03-29,0.18,0.82,0.0,-0.296,2023-04-19,0.0,1.0,0.0,0.0,2023-04-23,0.0,1.0,0.0,0.0,2023-05-09,0.0,0.8806666666666666,0.11933333333333333,0.3457666666666667,2023-03-05,0.075,0.8095,0.1155,-0.05794999999999999
62,2023-03-27,0.185,0.815,0.0,-0.3612,2023-02-02,0.0,0.749,0.251,0.5719,2023-02-21,0.0,1.0,0.0,0.0,2023-04-14,0.0,1.0,0.0,0.0,2023-03-07,0.0,0.9079999999999999,0.092,0.20095,,,,,,2023-03-08,0.0,0.678,0.322,0.5859,2023-05-03,0.0,0.6951666666666667,0.30483333333333335,0.4690666666666667,2022-07-08,0.0,1.0,0.0,0.0,2023-04-14,0.0,0.801,0.199,0.3034,,,,,,2023-04-21,0.0,1.0,0.0,0.0,2020-11-25,0.0,1.0,0.0,0.0,2023-03-09,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-04-11,0.0,0.729,0.271,0.3818,2022-05-20,0.0,1.0,0.0,0.0,2023-03-25,0.0,1.0,0.0,0.0,2023-05-15,0.1775,0.8225,0.0,-0.148,2022-11-17,0.23249999999999998,0.6134999999999999,0.154,-0.3749,,,,,,2023-03-06,0.0,1.0,0.0,0.0,2023-02-17,0.182,0.606,0.212,0.0772,2022-12-14,0.0,1.0,0.0,0.0,2022-12-07,0.0,1.0,0.0,0.0,2023-03-28,0.0,1.0,0.0,0.0,2022-07-14,0.0835,0.9165,0.0,-0.10115,2023-01-25,0.0,0.9612499999999999,0.03875,0.074,2022-11-09,0.0,0.377,0.623,0.872,2023-04-12,0.209,0.791,0.0,-0.4404,2023-04-22,0.211,0.789,0.0,-0.3412,2023-04-24,0.0,1.0,0.0,0.0,2023-05-14,0.154,0.629,0.217,0.0258,2023-03-06,0.0,0.719,0.28099999999999997,0.44403333333333334
63,2023-04-05,0.0,0.76,0.24,0.4767,2023-02-05,0.132,0.662,0.205,0.0258,2023-02-28,0.0,1.0,0.0,0.0,2023-04-23,0.0,1.0,0.0,0.0,2023-03-08,0.0,0.575,0.425,0.5719,,,,,,2023-03-14,0.0,0.411,0.589,0.694,2023-05-04,0.0,1.0,0.0,0.0,2022-07-27,0.0,0.769,0.231,0.34,2023-04-17,0.12366666666666666,0.6763333333333333,0.19999999999999998,0.06629999999999996,,,,,,2023-04-24,0.0,0.806,0.194,0.34,2020-12-11,0.0,1.0,0.0,0.0,2023-03-14,0.147,0.641,0.212,0.25,,,,,,,,,,,2023-04-12,0.0,0.8924,0.1076,0.15811999999999998,2022-06-02,0.0,0.8674999999999999,0.1325,0.10115,2023-03-27,0.0,1.0,0.0,0.0,2023-05-16,0.0,0.762,0.238,0.46645000000000003,2022-11-22,0.145,0.67,0.184,0.1779,,,,,,2023-03-13,0.0,0.833,0.167,0.3818,2023-02-20,0.0,1.0,0.0,0.0,2022-12-15,0.0,1.0,0.0,0.0,2022-12-09,0.0,1.0,0.0,0.0,2023-03-30,0.252,0.748,0.0,-0.4019,2022-07-20,0.0,0.686,0.314,0.7823,2023-01-26,0.0,0.893,0.107,0.2294,2022-11-14,0.0,0.847,0.153,0.2023,2023-04-13,0.0,1.0,0.0,0.0,2023-04-24,0.235,0.765,0.0,-0.4585,2023-04-27,0.11733333333333333,0.8173333333333334,0.06533333333333334,-0.10039999999999999,2023-05-18,0.074,0.7965,0.1295,-0.044550000000000034,2023-03-11,0.179,0.286,0.536,0.7184
64,2023-04-07,0.0,0.825,0.175,0.5267,2023-02-08,0.028333333333333332,0.8566666666666666,0.115,0.16030000000000003,2023-03-01,0.0,1.0,0.0,0.0,2023-04-27,0.0,1.0,0.0,0.0,2023-03-13,0.0,0.783,0.217,0.5563,,,,,,2023-03-22,0.0,1.0,0.0,0.0,2023-05-05,0.0,1.0,0.0,0.0,2022-08-15,0.0,0.816,0.184,0.4019,2023-04-18,0.0,0.897,0.10300000000000001,0.2097,,,,,,2023-04-25,0.026333333333333334,0.9089999999999999,0.06466666666666666,0.13636666666666666,2020-12-23,0.0,1.0,0.0,0.0,2023-03-15,0.287,0.713,0.0,-0.5885,,,,,,,,,,,2023-04-13,0.0,0.85775,0.14225000000000002,0.2898,2022-06-14,0.0,0.787,0.213,0.4019,2023-03-29,0.0,0.658,0.342,0.3818,2023-05-17,0.05333333333333334,0.789,0.15766666666666665,0.23993333333333333,2022-11-23,0.0,1.0,0.0,0.0,,,,,,2023-03-21,0.0,0.688,0.312,0.6124,2023-02-21,0.13733333333333334,0.7576666666666667,0.105,-0.07773333333333332,2022-12-19,0.0,1.0,0.0,0.0,2022-12-16,0.0,1.0,0.0,0.0,2023-03-31,0.0,1.0,0.0,0.0,2022-07-22,0.0,1.0,0.0,0.0,2023-01-27,0.0,1.0,0.0,0.0,2022-11-17,0.0,0.6075,0.3925,0.79,2023-04-18,0.0835,0.9165,0.0,-0.17,2023-04-25,0.0,1.0,0.0,0.0,2023-04-28,0.263,0.737,0.0,-0.3612,2023-05-21,0.0,0.723,0.277,0.6808,2023-03-13,0.09,0.824,0.086,0.05295
65,2023-04-08,0.0,0.806,0.194,0.34,2023-02-09,0.0,0.488,0.512,0.6369,2023-03-02,0.0,1.0,0.0,0.0,2023-04-28,0.0,1.0,0.0,0.0,2023-03-23,0.162,0.838,0.0,-0.4404,,,,,,2023-03-29,0.164,0.8360000000000001,0.0,-0.2997,2023-05-06,0.0,0.826,0.174,0.2755,2022-08-16,0.182,0.818,0.0,-0.25,2023-04-19,0.09133333333333334,0.9086666666666666,0.0,-0.17556666666666665,,,,,,2023-04-27,0.0,0.9105,0.0895,0.17,2020-12-24,0.0,0.611,0.389,0.7906,2023-03-16,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-04-14,0.0,0.769,0.231,0.2023,2022-06-29,0.193,0.545,0.262,0.1027,2023-03-30,0.0,0.816,0.184,0.2023,2023-05-18,0.0,0.9099999999999999,0.09,0.148,2022-11-24,0.0,0.629,0.371,0.6486,,,,,,2023-03-23,0.293,0.707,0.0,-0.4404,2023-02-22,0.0,1.0,0.0,0.0,2022-12-21,0.0,1.0,0.0,0.0,2022-12-19,0.0,1.0,0.0,0.0,2023-04-02,0.0,0.9113333333333333,0.08866666666666667,0.19886666666666666,2022-07-26,0.0,0.8029999999999999,0.197,0.4215,2023-01-30,0.0,0.8603333333333333,0.13966666666666666,0.23426666666666665,2022-11-22,0.0,1.0,0.0,0.0,2023-04-21,0.0,0.7925,0.2075,0.4316,2023-05-01,0.0,1.0,0.0,0.0,2023-04-29,0.277,0.723,0.0,-0.5574,2023-05-23,0.2155,0.7845,0.0,-0.5232,2023-03-16,0.0,0.792,0.208,0.6369
66,2023-04-17,0.191,0.809,0.0,-0.3818,2023-02-10,0.0,0.9343333333333333,0.06566666666666666,0.10615000000000001,2023-03-03,0.0,0.578,0.422,0.8074,2023-04-30,0.0,1.0,0.0,0.0,2023-03-28,0.0,1.0,0.0,0.0,,,,,,2023-04-02,0.218,0.782,0.0,-0.5994,2023-05-09,0.0,1.0,0.0,0.0,2022-08-22,0.241,0.759,0.0,-0.5423,2023-04-20,0.0,1.0,0.0,0.0,,,,,,2023-05-02,0.0,0.9620000000000001,0.038,0.06743333333333333,2021-01-13,0.0,1.0,0.0,0.0,2023-03-24,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-04-16,0.0,1.0,0.0,0.0,2022-07-12,0.0,0.762,0.238,0.3612,2023-03-31,0.0,1.0,0.0,0.0,2023-05-19,0.15978125,0.7916562500000001,0.04859375,-0.12505625,2022-11-29,0.0,0.8099999999999999,0.18999999999999997,0.3711333333333333,,,,,,2023-03-27,0.225,0.775,0.0,-0.4404,2023-02-23,0.07475000000000001,0.604625,0.320625,0.2947125,2022-12-27,0.0,0.839,0.161,0.3473,2022-12-20,0.0,1.0,0.0,0.0,2023-04-03,0.025903225806451612,0.8830645161290323,0.09103225806451613,0.11256774193548388,2022-08-04,0.0,1.0,0.0,0.0,2023-02-02,0.0,0.7423333333333334,0.25766666666666665,0.3758666666666666,2022-11-23,0.0,0.7695000000000001,0.23049999999999998,0.6225499999999999,2023-04-26,0.128,0.872,0.0,-0.2263,2023-05-06,0.0,1.0,0.0,0.0,2023-05-01,0.05333333333333334,0.8646666666666666,0.082,0.07343333333333334,2023-05-25,0.126,0.744,0.13,0.03620000000000001,2023-03-21,0.12433333333333334,0.8756666666666666,0.0,-0.33266666666666667
67,2023-04-21,0.156,0.645,0.199,0.2023,2023-02-13,0.0,0.643,0.357,0.6124,2023-03-07,0.0,0.855,0.145,0.296,2023-05-02,0.379,0.621,0.0,-0.7269,2023-04-05,0.0,1.0,0.0,0.0,,,,,,2023-04-03,0.408,0.592,0.0,-0.7845,2023-05-11,0.0,0.738,0.262,0.6249,2022-10-19,0.143,0.8115,0.0455,-0.2529,2023-04-21,0.0,0.888,0.112,0.1909,,,,,,2023-05-03,0.0,1.0,0.0,0.0,2021-01-14,0.0,0.748,0.252,0.4019,2023-03-28,0.0,0.7725,0.22749999999999998,0.4033,,,,,,,,,,,2023-04-17,0.0,1.0,0.0,0.0,2022-07-16,0.0,0.854,0.146,0.2235,2023-04-10,0.0,0.7736,0.22640000000000002,0.51474,2023-05-20,0.351,0.649,0.0,-0.4019,2022-11-30,0.0,0.85,0.15,0.2294,,,,,,2023-03-28,0.0,1.0,0.0,0.0,2023-02-24,0.0,0.8300000000000001,0.17,0.2732,2022-12-29,0.0,1.0,0.0,0.0,2022-12-21,0.0,0.686,0.314,0.4939,2023-04-04,0.03283333333333333,0.9365,0.030666666666666665,-0.03326666666666666,2022-08-11,0.0,1.0,0.0,0.0,2023-02-03,0.16849999999999998,0.8314999999999999,0.0,-0.1531,2022-11-25,0.0,1.0,0.0,0.0,2023-05-01,0.0,0.769,0.231,0.34,2023-05-07,0.313,0.687,0.0,-0.6131,2023-05-06,0.239,0.761,0.0,-0.296,2023-06-02,0.0,0.526,0.474,0.8402,2023-03-23,0.0,0.756,0.244,0.4404
68,2023-04-25,0.0,1.0,0.0,0.0,2023-02-14,0.042666666666666665,0.9573333333333333,0.0,-0.09866666666666667,2023-03-17,0.0,0.68,0.32,0.5106,2023-05-05,0.0,0.772,0.228,0.4496,2023-04-06,0.0,1.0,0.0,0.0,,,,,,2023-04-11,0.0,0.705,0.295,0.7717,2023-05-12,0.0,0.8140000000000001,0.186,0.2023,2022-11-09,0.10814285714285714,0.812142857142857,0.07971428571428572,0.035671428571428576,2023-04-22,0.0,0.73,0.27,0.5719,,,,,,2023-05-04,0.198,0.517,0.284,0.25,2021-01-15,0.0,0.884,0.116,0.2732,2023-03-29,0.133,0.867,0.0,-0.2202,,,,,,,,,,,2023-04-20,0.0,0.8796666666666667,0.12033333333333333,0.2406,2022-07-19,0.0,1.0,0.0,0.0,2023-04-12,0.195,0.805,0.0,-0.4404,2023-05-21,0.135,0.865,0.0,-0.1027,2022-12-06,0.0,1.0,0.0,0.0,,,,,,2023-03-29,0.0,1.0,0.0,0.0,2023-02-27,0.0,1.0,0.0,0.0,2022-12-30,0.0835,0.9165,0.0,-0.148,2022-12-27,0.0,0.625,0.375,0.6369,2023-04-05,0.06533333333333334,0.8393333333333333,0.09533333333333333,0.06596666666666667,2022-08-15,0.0,0.833,0.167,0.4215,2023-02-04,0.0,1.0,0.0,0.0,2022-12-01,0.0,0.726,0.274,0.7506,2023-05-04,0.0,1.0,0.0,0.0,2023-05-09,0.092,0.908,0.0,-0.0572,2023-05-08,0.147,0.853,0.0,-0.2263,2023-06-09,0.0,0.682,0.318,0.4215,2023-03-26,0.0,1.0,0.0,0.0
69,2023-04-26,0.0,0.732,0.268,0.5267,2023-02-15,0.176,0.824,0.0,-0.128,2023-03-20,0.0,1.0,0.0,0.0,2023-05-10,0.0,1.0,0.0,0.0,2023-04-07,0.172,0.828,0.0,-0.3612,,,,,,2023-04-12,0.0,1.0,0.0,0.0,2023-05-15,0.0,0.7718,0.22820000000000001,0.41590000000000005,2022-11-10,0.0835,0.7615,0.155,0.2797,2023-04-24,0.09,0.8674999999999999,0.0425,-0.1094,,,,,,2023-05-05,0.0,1.0,0.0,0.0,2021-01-25,0.0,1.0,0.0,0.0,2023-03-30,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-04-21,0.06799999999999999,0.7663333333333333,0.16566666666666666,0.17190000000000003,2022-07-26,0.0,1.0,0.0,0.0,2023-04-18,0.0,1.0,0.0,0.0,2023-05-22,0.12405,0.8393499999999999,0.0366,-0.13019,2022-12-08,0.0,0.51,0.49,0.7717,,,,,,2023-04-03,0.195,0.805,0.0,-0.4404,2023-02-28,0.0,0.704,0.296,0.2732,2023-01-04,0.0,1.0,0.0,0.0,2023-01-09,0.0,0.7955,0.20450000000000002,0.4939,2023-04-06,0.1775,0.8225,0.0,-0.38585,2022-08-18,0.0,0.575,0.425,0.7506,2023-02-05,0.0,1.0,0.0,0.0,2022-12-10,0.0,0.795,0.205,0.2023,2023-05-05,0.0,1.0,0.0,0.0,2023-05-10,0.0,0.839,0.161,0.3612,2023-05-15,0.0,0.885,0.115,0.296,2023-06-10,0.068,0.65,0.282,0.4835,2023-03-27,0.0,0.8576666666666668,0.14233333333333334,0.212
70,2023-05-04,0.0,1.0,0.0,0.0,2023-02-16,0.0,1.0,0.0,0.0,2023-03-23,0.0,0.686,0.314,0.4939,2023-05-12,0.0,1.0,0.0,0.0,2023-04-13,0.231,0.553,0.216,-0.0772,,,,,,2023-04-24,0.0,1.0,0.0,0.0,2023-05-16,0.146,0.854,0.0,-0.34,2022-11-12,0.0,1.0,0.0,0.0,2023-04-25,0.0,0.8594999999999999,0.1405,0.2997,,,,,,2023-05-08,0.0,0.806,0.194,0.34,2021-01-28,0.0,0.796,0.204,0.3182,2023-04-04,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-04-25,0.0,0.5285,0.47150000000000003,0.7947500000000001,2022-07-28,0.0,0.675,0.325,0.5927,2023-04-19,0.054,0.733,0.213,0.2936666666666667,2023-05-23,0.0,1.0,0.0,0.0,2022-12-09,0.0,1.0,0.0,0.0,,,,,,2023-04-12,0.0975,0.9025000000000001,0.0,-0.2202,2023-03-02,0.0,0.803,0.197,0.4019,2023-01-06,0.0,1.0,0.0,0.0,2023-01-11,0.0,0.877,0.123,0.128,2023-04-07,0.0,0.9075,0.0925,0.1806,2022-08-19,0.0,0.9076000000000001,0.09240000000000001,0.1686,2023-02-09,0.0,1.0,0.0,0.0,2022-12-14,0.0,0.6605,0.3395,0.6525,2023-05-08,0.0,1.0,0.0,0.0,2023-05-14,0.0,0.812,0.188,0.3724,2023-05-16,0.0,1.0,0.0,0.0,2023-06-12,0.0,0.56,0.44,0.9001,2023-03-29,0.07083333333333333,0.9291666666666667,0.0,-0.1124
71,2023-05-05,0.0,1.0,0.0,0.0,2023-02-18,0.0,1.0,0.0,0.0,2023-04-02,0.0,0.773,0.227,0.5719,2023-05-19,0.0,1.0,0.0,0.0,2023-04-14,0.0,1.0,0.0,0.0,,,,,,2023-05-03,0.0,0.5415000000000001,0.4585,0.6654,2023-05-17,0.0,1.0,0.0,0.0,2022-11-15,0.0,0.455,0.545,0.9217,2023-04-26,0.143,0.857,0.0,-0.125,,,,,,2023-05-09,0.0,0.794,0.206,0.3818,2021-01-31,0.0,0.8875,0.1125,0.24695,2023-04-07,0.0,1.0,0.0,0.0,,,,,,,,,,,2023-04-26,0.0745,0.8305,0.095,0.064,2022-07-29,0.207,0.431,0.362,0.4215,2023-04-22,0.0,1.0,0.0,0.0,2023-05-24,0.0985,0.7475,0.154,0.028450000000000003,2022-12-10,0.0,1.0,0.0,0.0,,,,,,2023-04-18,0.137,0.863,0.0,-0.4019,2023-03-03,0.0,1.0,0.0,0.0,2023-01-10,0.292,0.511,0.197,-0.0772,2023-01-12,0.0,0.805,0.195,0.1779,2023-04-10,0.0,1.0,0.0,0.0,2022-09-08,0.0,0.797,0.203,0.4215,2023-02-10,0.11549999999999999,0.8845000000000001,0.0,-0.128,2022-12-26,0.217,0.5,0.283,-0.0516,2023-05-09,0.206,0.794,0.0,-0.3818,2023-05-17,0.0,1.0,0.0,0.0,2023-05-17,0.1045,0.8955,0.0,-0.2202,2023-06-13,0.107,0.893,0.0,-0.0516,2023-03-30,0.059375,0.921375,0.01925,-0.065075
72,2023-05-08,0.0,1.0,0.0,0.0,2023-02-21,0.0,0.734,0.266,0.38833333333333336,2023-04-06,0.0,1.0,0.0,0.0,2023-05-21,0.0,1.0,0.0,0.0,2023-04-17,0.0,1.0,0.0,0.0,,,,,,2023-05-10,0.0,1.0,0.0,0.0,2023-05-18,0.0,0.7925,0.20750000000000002,0.2023,2022-11-17,0.0,0.812,0.188,0.5719,2023-04-27,0.1325,0.5305,0.33699999999999997,0.25644999999999996,,,,,,2023-05-10,0.0735,0.8986666666666666,0.027833333333333335,-0.06993333333333333,2021-02-22,0.0,1.0,0.0,0.0,2023-04-10,0.381,0.522,0.097,-0.5859,,,,,,,,,,,2023-04-27,0.255,0.745,0.0,-0.34,2022-08-02,0.0,1.0,0.0,0.0,2023-04-26,0.286,0.714,0.0,-0.25,2023-05-25,0.0,1.0,0.0,0.0,2022-12-12,0.0,1.0,0.0,0.0,,,,,,2023-04-19,0.0,1.0,0.0,0.0,2023-03-06,0.0,0.682,0.318,0.6808,2023-01-13,0.1445,0.7815,0.074,-0.1591,2023-01-13,0.0,1.0,0.0,0.0,2023-04-12,0.0,1.0,0.0,0.0,2022-09-09,0.0,1.0,0.0,0.0,2023-02-12,0.0,1.0,0.0,0.0,2023-01-03,0.0,0.726,0.274,0.7506,2023-05-10,0.0,1.0,0.0,0.0,2023-05-19,0.0,0.8915,0.1085,0.1806,2023-05-19,0.0,1.0,0.0,0.0,2023-06-14,0.0,0.67,0.33,0.7845,2023-04-04,0.06833333333333333,0.9316666666666666,0.0,-0.06743333333333333
