,date,PLNT_closingprice,ANPDY_closingprice,PEP_closingprice,DKS_closingprice,MODG_closingprice,COLM_closingprice,BGFV_closingprice,HKD_closingprice,CHDN_closingprice,MSGE_closingprice,WWE_closingprice,JPY_closingprice,RCI_closingprice,HGLD_closingprice,SGD_closingprice,CMCSA_closingprice,VFC_closingprice,EURUSD_closingprice,LSXMK_closingprice,BGI_closingprice,UAA_closingprice,DECK_closingprice,NZDUSD_closingprice,AUDUSD_closingprice,MTN_closingprice,PTON_closingprice,WWW_closingprice,FL_closingprice,CNY_closingprice,ASCCF_closingprice,DIS_closingprice,LULU_closingprice,SKX_closingprice,T_closingprice,PUM.DE_closingprice,EA_closingprice,ANGL.TA_closingprice,ONON_closingprice,GBPUSD_closingprice,ADDYY_closingprice,NKE_closingprice,INR_closingprice,SHMDF_closingprice,cotton_closingprice,natural_closingprice,gold_closingprice,heating_closingprice,crude_closingprice,WWW_neg,WWW_neu,WWW_pos,WWW_compound,VFC_neg,VFC_neu,VFC_pos,VFC_compound,PLNT_neg,PLNT_neu,PLNT_pos,PLNT_compound,WWE_neg,WWE_neu,WWE_pos,WWE_compound,ANGL.TA_neg,ANGL.TA_neu,ANGL.TA_pos,ANGL.TA_compound,BGI_neg,BGI_neu,BGI_pos,BGI_compound,ADDYY_neg,ADDYY_neu,ADDYY_pos,ADDYY_compound,DECK_neg,DECK_neu,DECK_pos,DECK_compound,MSGE_neg,MSGE_neu,MSGE_pos,MSGE_compound,EA_neg,EA_neu,EA_pos,EA_compound,FL_neg,FL_neu,FL_pos,FL_compound,NKE_neg,NKE_neu,NKE_pos,NKE_compound,ASCCF_neg,ASCCF_neu,ASCCF_pos,ASCCF_compound,UAA_neg,UAA_neu,UAA_pos,UAA_compound,ONON_neg,ONON_neu,ONON_pos,ONON_compound,PTON_neg,PTON_neu,PTON_pos,PTON_compound,T_neg,T_neu,T_pos,T_compound,PUM.DE_neg,PUM.DE_neu,PUM.DE_pos,PUM.DE_compound,RCI_neg,RCI_neu,RCI_pos,RCI_compound,CHDN_neg,CHDN_neu,CHDN_pos,CHDN_compound,COLM_neg,COLM_neu,COLM_pos,COLM_compound,MODG_neg,MODG_neu,MODG_pos,MODG_compound,DKS_neg,DKS_neu,DKS_pos,DKS_compound,LSXMK_neg,LSXMK_neu,LSXMK_pos,LSXMK_compound,SHMDF_neg,SHMDF_neu,SHMDF_pos,SHMDF_compound,ANPDY_neg,ANPDY_neu,ANPDY_pos,ANPDY_compound,DIS_neg,DIS_neu,DIS_pos,DIS_compound,PEP_neg,PEP_neu,PEP_pos,PEP_compound,CMCSA_neg,CMCSA_neu,CMCSA_pos,CMCSA_compound,MTN_neg,MTN_neu,MTN_pos,MTN_compound,LULU_neg,LULU_neu,LULU_pos,LULU_compound,SKX_neg,SKX_neu,SKX_pos,SKX_compound,BGFV_neg,BGFV_neu,BGFV_pos,BGFV_compound,HGLD_neg,HGLD_neu,HGLD_pos,HGLD_compound
387,2021-12-15,82.25,379.33,169.46,103.0,26.16,97.59,18.38,7.8002,106.73,,47.1,113.631,44.26,0.033,1.3667,47.77,72.29,1.1249,47.36,4.14,21.59,364.19,0.6728,0.7103,309.14,36.42,29.26,41.73,6.3542,24.0,147.35,385.15,41.69,16.63,102.85,125.82,"4,896.00",34.85,1.3208,140.51,161.82,76.0135,280.5,105.79,3.802,"1,764.50",2.2204,70.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2021-12-14,84.21,397.03,168.3,103.54,27.02,98.11,18.82,7.8007,109.93,,47.36,113.439,44.59,0.017,1.3665,46.29,73.26,1.1267,47.31,4.11,22.2,362.18,0.6737,0.7093,323.81,38.67,30.06,41.99,6.3529,24.0,148.52,391.0,43.11,16.81,102.65,125.98,"4,851.00",34.6,1.3191,139.33,164.21,75.768,280.5,105.9,3.747,"1,772.30",2.2184,70.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,2021-12-13,84.84,397.08,168.05,102.6,27.39,98.67,19.05,7.7973,111.73,,47.75,113.386,44.78,0.0305,1.3628,47.45,74.15,1.1264,47.51,4.9,22.34,371.1,0.6747,0.7111,327.74,37.75,30.4,41.7,6.3537,24.92,149.29,401.48,43.08,16.84,105.7,125.64,"4,848.00",35.51,1.3222,141.45,165.26,75.3605,279.23,106.81,3.794,"1,788.30",2.2328,71.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2021-12-10,86.04,407.14,166.9,111.14,27.61,100.92,20.0,7.7967,113.71,,48.79,113.237,44.88,0.0374,1.3622,47.78,75.89,1.1267,47.74,5.04,23.37,385.89,0.6771,0.7134,329.0,37.67,31.44,43.74,6.3573,24.92,151.45,402.32,45.11,17.18,106.45,124.66,,37.56,1.3191,143.22,167.33,75.4915,279.23,106.23,3.925,"1,784.80",2.2516,71.67,,,,,,,,,,,,,,,,,,,,,0.0,0.725,0.275,0.5859,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2021-12-09,87.29,411.39,164.85,112.38,28.13,101.38,20.46,7.7954,115.0,,48.68,113.284,45.21,0.0262,1.361,47.59,75.95,1.1279,47.46,5.0,23.87,393.16,0.6782,0.7136,334.7,40.27,31.7,44.07,6.3337,24.92,151.7,415.84,45.66,17.13,107.1,124.69,"4,780.00",39.2,1.3176,145.45,167.99,75.3465,278.2,106.59,3.814,"1,776.70",2.2503,70.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.243,0.757,0.0,-0.5927,,,,,,,,,,,,,,,,,,,,,,,,,0.147,0.632,0.221,0.1027,,,,,,,,,,,,
392,2021-12-08,86.4,404.2,164.03,109.19,28.25,100.53,20.95,7.7952,115.5,,49.58,113.324,45.84,0.0262,1.3614,48.59,76.57,1.127,48.39,4.95,24.06,398.88,0.6769,0.7118,339.0,40.97,32.47,44.33,6.3382,24.92,150.56,421.47,46.35,17.36,108.25,125.13,"4,878.00",41.31,1.3175,148.25,169.84,75.3255,278.51,111.55,3.815,"1,785.50",2.2613,72.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
393,2021-12-07,85.75,395.7,165.66,108.55,27.54,100.58,20.9,7.7955,115.0,,49.45,113.41,46.24,0.0262,1.3652,48.72,76.11,1.1231,48.58,4.84,24.28,392.28,0.6738,0.704,337.97,41.38,32.35,44.32,6.3557,24.92,149.72,431.66,45.26,17.35,106.0,125.93,"4,850.00",40.6,1.3211,148.04,170.4,75.258,278.51,111.27,3.708,"1,784.70",2.2246,72.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,2021-12-06,80.25,393.83,165.79,105.69,25.2,97.2,19.82,7.7954,111.44,,48.93,112.856,45.6,0.0262,1.368,52.06,75.14,1.1269,48.32,4.45,23.23,384.69,0.6742,0.7007,329.52,40.84,31.65,44.06,6.3618,24.92,146.67,413.06,43.59,17.55,104.45,124.88,"4,870.00",36.21,1.3224,143.49,168.06,75.077,278.5,112.01,3.657,"1,779.50",2.1712,69.49,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,2021-12-03,79.27,395.31,161.34,107.9,24.96,96.0,20.13,7.7892,110.22,,48.34,112.86,45.42,0.0353,1.3673,51.41,73.77,1.1267,47.33,4.42,22.88,385.59,0.6751,0.701,323.95,42.29,31.46,43.52,6.3608,24.92,144.32,430.67,43.26,17.3,103.6,123.09,,36.01,1.3211,139.38,166.76,74.929,285.51,109.3,4.132,"1,783.90",2.0984,66.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.218,0.518,0.264,0.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,2021-12-02,78.52,392.0,159.83,113.33,25.39,95.82,21.88,7.7881,108.94,,47.26,112.714,44.57,0.0353,1.3636,49.68,71.09,1.1302,47.11,4.28,22.46,389.24,0.68,0.7085,328.01,43.41,30.81,44.17,6.3593,24.92,142.77,441.4,44.07,16.83,105.05,120.65,"4,836.00",37.14,1.3272,144.27,167.0,74.8678,285.51,108.9,4.056,"1,762.70",2.1034,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,2021-12-01,78.7,399.94,160.05,114.46,25.49,96.08,23.0,7.7906,107.96,,47.66,112.774,44.67,0.0353,1.3612,49.05,70.8,1.1304,47.02,4.25,22.88,396.79,0.682,0.7122,329.72,42.19,30.86,44.58,6.3565,24.92,142.04,447.96,44.52,16.78,105.2,120.08,"4,886.00",38.83,1.3277,144.94,166.68,74.719,273.18,109.39,4.258,"1,784.30",2.0771,65.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.638,0.362,0.6249,0.123,0.538,0.338,0.4215,,,,
398,2021-11-30,81.06,396.26,158.39,116.88,26.46,96.04,22.82,7.795,110.04,,49.18,112.543,44.19,0.036,1.3631,49.81,71.41,1.1246,47.69,4.1,23.07,396.1,0.6774,0.7067,322.2,42.5,30.1,45.42,6.3608,24.92,143.11,452.2,44.2,17.03,104.6,123.28,"5,162.00",38.35,1.3206,142.6,167.53,74.843,272.1,111.65,4.567,"1,776.50",2.0638,66.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,2021-11-29,84.96,388.0,161.14,122.4,27.14,99.34,24.26,7.7974,114.03,,50.59,113.035,45.17,0.036,1.3672,50.82,73.25,1.1259,49.3,4.26,24.01,408.46,0.6789,0.7115,333.24,42.74,31.11,47.75,6.3758,27.0,144.25,455.5,45.74,18.01,105.15,123.07,"4,940.00",41.71,1.329,142.79,169.23,74.5355,284.5,116.65,4.854,"1,785.20",2.1521,69.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,
400,2021-11-26,83.41,398.84,160.89,123.56,26.85,98.81,24.61,7.795,112.6,,51.17,113.056,45.7,0.036,1.3677,50.69,71.45,1.1208,49.05,4.46,23.5,408.22,0.6806,0.7114,328.02,45.0,30.78,47.37,6.3789,27.0,145.85,453.64,45.76,18.13,103.8,125.47,,41.15,1.3281,142.66,167.54,74.4715,280.49,116.6,5.447,"1,786.90",2.0945,68.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,2021-11-24,88.0,415.68,162.58,126.5,27.08,101.17,25.3,7.7914,114.0,,51.62,114.829,46.45,0.036,1.3641,51.49,73.35,1.1188,50.9,4.06,23.99,415.0,0.6867,0.7187,340.12,41.74,32.95,49.22,6.3769,27.0,148.8,446.58,45.56,18.45,106.75,124.81,"5,000.00",42.0,1.3325,149.55,167.67,74.1915,283.2,120.38,5.068,"1,784.30",2.383,78.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,
402,2021-11-23,87.89,415.7,163.31,123.3,27.5,103.6,25.61,7.79,114.68,,50.7,114.55,46.31,0.036,1.3639,51.51,75.87,1.1227,51.05,4.13,24.65,417.96,0.6917,0.7208,340.03,41.13,33.52,51.16,6.3789,27.0,150.19,454.78,47.03,18.65,110.35,125.59,"5,089.00",41.3,1.3344,152.55,170.41,74.359,283.2,120.36,4.967,"1,783.80",2.3843,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.833,0.167,0.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,2021-11-22,87.92,433.55,163.18,137.26,28.58,103.28,25.9,7.7882,117.05,,51.03,114.019,46.33,0.036,1.3602,51.14,75.25,1.1238,51.33,3.66,25.23,428.4,0.6965,0.7229,335.72,43.3,33.38,50.0,6.3698,27.0,152.57,458.27,47.54,18.18,113.8,125.31,"5,090.00",41.1,1.3392,156.39,174.23,74.2655,283.2,117.71,4.789,"1,806.30",2.3254,76.75,,,,,,,,,,,,,0.079,0.789,0.132,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2021-11-19,88.22,431.01,163.44,136.42,29.23,102.69,25.48,7.7889,117.61,,52.62,113.604,46.44,0.036,1.356,51.61,75.53,1.1252,51.69,3.33,26.52,432.84,0.6994,0.723,333.01,47.0,32.35,49.02,6.3743,27.0,152.77,469.09,47.02,18.1,114.1,132.19,,42.21,1.3408,158.74,170.53,74.158,283.0,119.22,5.065,"1,851.60",2.2934,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104,0.896,0.0,-0.1027,,,,,,,,,0.0,1.0,0.0,0.0,,,,
405,2021-11-18,89.39,419.5,161.75,136.75,29.46,104.58,28.05,7.7874,116.48,,52.88,113.884,46.83,0.036,1.3549,52.68,76.33,1.1315,53.21,3.1,26.02,435.72,0.6996,0.7251,340.31,45.9,33.36,56.04,6.3744,27.0,153.71,462.05,47.41,18.42,113.35,135.11,"4,950.00",44.95,1.3465,159.89,170.36,74.018,269.84,117.59,4.902,"1,861.40",2.384,79.01,,,,,,,,,,,,,,,,,,,,,0.0,0.953,0.0469999999999999,0.0674333333333333,,,,,,,,,0.0,0.8885000000000001,0.1115,0.1591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2021-11-17,90.71,436.14,162.08,132.91,29.59,104.86,28.62,7.7867,117.81,,53.86,114.33,47.05,0.036,1.356,52.92,76.13,1.1271,55.05,2.82,25.94,424.74,0.6982,0.7264,342.41,50.81,33.9,54.98,6.3658,27.0,156.75,465.34,47.18,18.55,112.9,137.6,"5,079.00",43.05,1.3403,160.37,170.25,74.2218,280.0,119.7,4.816,"1,870.20",2.3644,78.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.7375,0.2625,0.53505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.541,0.459,0.5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,2021-11-16,91.5,434.63,163.23,133.23,29.76,105.91,29.35,7.7857,115.0,,54.75,114.11,48.1,0.036,1.3511,53.06,77.06,1.1331,55.2,2.78,25.76,416.56,0.6993,0.731,341.09,48.85,33.38,54.91,6.366,27.0,158.55,463.73,47.1,18.6,111.5,138.57,"5,090.00",39.3,1.3411,161.82,169.25,74.2777,279.8,117.98,5.177,"1,854.10",2.4309,80.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.709,0.291,0.5719,,,,,,,,,,,,,,,,,0.0,0.822,0.178,0.3818,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,0.8646666666666668,0.0703333333333333,-0.0334666666666666,,,,
408,2021-11-15,91.29,423.76,162.49,131.92,29.49,105.52,32.64,7.7883,115.31,,55.95,113.76,48.19,0.036,1.3497,53.24,77.07,1.1417,54.87,2.83,25.11,417.26,0.7033,0.7324,350.08,46.7,33.74,55.14,6.3777,27.0,157.66,454.66,46.67,18.69,110.85,137.64,"5,072.00",36.1,1.3404,160.38,168.52,74.3125,285.0,117.62,5.017,"1,866.60",2.3981,80.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.845,0.155,0.10115,,,,
409,2021-11-12,90.03,426.67,162.08,130.1,28.91,105.19,40.06,7.7902,115.03,,55.54,113.771,48.02,0.0408,1.3508,53.16,75.87,1.1434,54.54,2.82,24.8,424.5,0.6998,0.7277,348.59,48.73,33.58,54.01,6.3713,27.0,158.93,450.61,47.37,18.81,109.5,143.54,,35.85,1.3354,160.03,167.4,74.2935,273.0,117.69,4.791,"1,868.50",2.4037,80.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.812,0.188,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2021-11-11,89.13,421.88,162.55,129.88,29.22,105.58,38.58,7.7888,114.39,,54.92,113.814,48.19,0.0408,1.3518,53.44,75.6,1.1455,54.38,2.9,24.67,421.82,0.7015,0.7288,345.11,47.57,32.87,53.81,6.3878,27.0,158.33,452.51,47.26,18.79,108.55,139.75,"5,069.00",35.55,1.337,160.13,166.63,74.2728,274.0,118.54,5.149,"1,863.90",2.4471,81.59,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.641,0.359,0.6808,0.0,0.559,0.441,0.743,,,,,,,,,0.314,0.686,0.0,-0.4939,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,
411,2021-11-10,90.94,406.77,163.03,127.76,29.34,105.56,36.29,7.788,115.83,,55.17,112.774,48.75,0.0362,1.3465,53.78,74.69,1.1513,54.11,2.9,24.38,417.24,0.7078,0.7344,353.3,48.3,33.28,53.36,6.3812,27.0,173.87,453.85,46.73,18.63,107.95,138.5,"5,000.00",36.91,1.3468,162.06,167.55,74.0515,279.82,118.68,4.88,"1,848.30",2.4521,81.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2021-11-09,94.21,408.69,162.0,130.4,28.75,104.21,34.8,7.7878,116.01,,56.75,112.731,48.79,0.0303,1.3449,53.26,74.44,1.157,53.85,2.9,24.54,417.38,0.7111,0.7362,353.06,48.93,37.23,53.18,6.3796,27.0,173.21,465.3,47.04,18.56,109.95,138.67,"5,018.00",37.51,1.3526,170.11,170.95,73.8303,279.82,119.38,4.979,"1,830.80",2.5081,84.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.781,0.219,0.4215,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.758,0.242,0.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2021-11-08,95.36,398.78,161.15,129.6,28.82,103.98,31.31,7.7827,118.4,,57.1,113.082,47.48,0.0302,1.3465,53.22,73.28,1.1552,53.82,3.07,24.63,410.11,0.7105,0.7386,363.53,49.11,37.04,52.54,6.3827,27.0,176.1,456.76,46.61,18.68,110.9,137.64,"4,900.00",36.9,1.3452,169.84,170.36,73.907,274.0,116.55,5.427,"1,828.00",2.4671,81.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2021-11-05,95.0,399.5,164.52,128.37,29.0,103.5,28.3,7.7814,116.86,,56.43,113.428,46.76,0.0302,1.3495,53.31,73.65,1.1514,53.08,3.07,24.79,417.0,0.7074,0.7364,358.69,55.21,37.11,52.52,6.3908,26.18,172.33,465.78,47.73,18.75,110.95,138.61,,37.89,1.3426,171.7,175.5,74.0506,279.7,116.87,5.516,"1,816.80",2.4556,81.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101,0.738,0.161,0.2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,
415,2021-11-04,87.5,397.18,163.35,128.85,28.62,102.84,31.17,7.7817,112.64,,60.34,113.527,47.52,0.0364,1.3467,52.13,73.18,1.1529,51.64,2.9,25.77,405.07,0.7096,0.7384,351.39,85.75,36.29,51.25,6.3907,26.1,168.67,469.02,47.05,18.53,109.9,142.0,"5,047.00",36.19,1.3473,168.86,172.0,74.235,286.56,116.46,5.716,"1,793.50",2.4066,78.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.455,0.545,0.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2021-11-03,81.9,386.72,162.15,127.52,27.79,101.42,25.6,7.7807,115.43,,60.67,113.722,46.92,0.0364,1.3479,52.26,72.15,1.1564,50.26,3.16,26.02,396.2,0.7115,0.7416,351.95,88.79,34.7,47.97,6.3856,26.1,168.37,462.16,45.74,18.97,107.35,136.42,"5,013.00",35.33,1.3611,167.88,168.65,74.408,278.0,118.82,5.67,"1,763.90",2.4345,80.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.811,0.189,0.4215,,,,,,,,,0.0,0.811,0.189,0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.811,0.189,0.2732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,
417,2021-11-02,81.75,380.65,160.94,121.54,27.71,101.27,24.77,7.7797,115.57,,61.04,113.466,46.91,0.0355,1.3461,51.88,71.56,1.1579,49.89,3.71,24.92,393.72,0.7102,0.7428,348.91,87.92,33.8,48.75,6.3885,26.1,168.98,460.77,45.37,18.98,105.9,138.74,"5,000.00",35.21,1.3611,165.1,166.11,74.6133,278.0,117.25,5.542,"1,789.40",2.5082,83.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.664,0.336,0.6801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,
418,2021-11-01,79.9,383.64,160.18,119.43,27.11,102.74,24.4,7.7781,114.57,,61.39,114.03,46.53,0.0364,1.3478,51.44,72.71,1.1547,49.33,7.05,21.88,395.37,0.7162,0.7487,344.08,89.86,33.01,48.01,6.3868,25.36,169.09,456.1,46.06,19.15,106.5,140.02,"4,991.00",34.22,1.3642,164.23,165.89,74.8105,278.0,119.84,5.186,"1,795.80",2.5031,84.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.786,0.214,0.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,2021-10-29,78.36,387.61,160.91,121.88,26.71,99.52,23.7,7.7748,113.85,,60.55,113.395,46.26,0.0364,1.3431,51.12,71.79,1.1547,49.12,5.88,21.76,372.21,0.7137,0.7501,337.13,88.94,32.64,47.18,6.3817,25.14,168.15,446.08,45.43,19.0,105.7,138.91,,33.03,1.3682,162.21,163.0,74.738,273.7,114.85,5.426,"1,783.90",2.4964,83.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,
420,2021-10-28,79.04,390.49,160.47,121.93,26.84,99.05,23.93,7.7759,118.66,,59.79,113.255,46.86,0.0364,1.3429,49.8,71.06,1.1583,48.65,5.8,21.61,368.83,0.7153,0.748,339.91,88.53,32.44,46.99,6.3871,25.14,168.6,435.31,44.98,18.95,106.2,139.1,"4,999.00",32.93,1.3723,164.51,162.81,74.7545,266.86,113.73,5.782,"1,802.60",2.5165,82.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
